Precio,Expensas,Direccion,Superficie,Dormitorios,Banos,Antiguedad,Ambientes,Fuente,ciudad
370000,No disponible,"Calle 5 1300, Piso 2do",32  m² cubie.,No disponible,No disponible,1 año,No disponible,argenprop,Buenos Aires
450000,70000,"61 700, Piso 1",55  m² cubie.,1 dorm.,No disponible,A Estrenar,No disponible,argenprop,Buenos Aires
No disponible,No disponible,"37 1500, Piso 1",65  m² cubie.,2 dorm.,No disponible,8 años,No disponible,argenprop,Buenos Aires
380000,No disponible,"Diagonal 79 100, Piso 1",38  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Buenos Aires
350000,50000,ALQUILER MONOAMBIENTE CON COCHERA,33  m² cubie.,No disponible,1 baño,8 años,No disponible,argenprop,Buenos Aires
340000,No disponible,"70 500, Piso 2",40  m² cubie.,1 dorm.,No disponible,25 años,No disponible,argenprop,Buenos Aires
470000,No disponible,ALQUILER DEPARTAMENTO 1 DORMITORIO ZONA PARQUE CASTELLI,42  m² cubie.,1 dorm.,No disponible,A Estrenar,No disponible,argenprop,Buenos Aires
360000,No disponible,67 700,42  m² cubie.,1 dorm.,No disponible,15 años,No disponible,argenprop,Buenos Aires
350000,30000,47 900,No disponible,No disponible,No disponible,A Estrenar,Monoam.,argenprop,Buenos Aires
420000,No disponible,"11 600, Piso 2",35  m² cubie.,No disponible,1 baño,No disponible,Monoam.,argenprop,Buenos Aires
360000,94000,11 e/ 38 y 39,32  m² cubie.,No disponible,1 baño,A Estrenar,No disponible,argenprop,Buenos Aires
523600,100000,39 e/ 11 y 12,40  m² cubie.,1 dorm.,No disponible,5 años,No disponible,argenprop,Buenos Aires
480000,No disponible,Avenida 13  entre 61 y 62 1400,47  m² cubie.,1 dorm.,No disponible,2 años,No disponible,argenprop,Buenos Aires
340000,35000,16  n 1681 e 66 y 67,50  m² cubie.,1 dorm.,No disponible,20 años,No disponible,argenprop,Buenos Aires
640000,No disponible,9 e/ 47 y 48,65  m² cubie.,2 dorm.,No disponible,A Estrenar,No disponible,argenprop,Buenos Aires
400000,55000,"61 400, Piso 8",60  m² cubie.,1 dorm.,No disponible,5 años,No disponible,argenprop,Buenos Aires
400000,80000,3 entre 43 y 44,No disponible,1 dorm.,1 baño,6 años,No disponible,argenprop,Buenos Aires
600000,130000,55 500,No disponible,No disponible,No disponible,40 años,Monoam.,argenprop,Buenos Aires
400000,No disponible,Calle 69 300,45  m² cubie.,1 dorm.,No disponible,A Estrenar,No disponible,argenprop,Buenos Aires
300000,50000,Calle 11 1200,21  m² cubie.,1 dorm.,No disponible,15 años,No disponible,argenprop,Buenos Aires
650000,No disponible,Calle 69 300,70  m² cubie.,2 dorm.,No disponible,A Estrenar,No disponible,argenprop,Buenos Aires
320000,45000,4 al 1100,27  m² cubie.,No disponible,1 baño,40 años,No disponible,argenprop,Buenos Aires
420000,45000,57 entre 17 y 18,45  m² cubie.,1 dorm.,No disponible,A Estrenar,No disponible,argenprop,Buenos Aires
500000,1500,"Calle 62 900, Piso 6",No disponible,1 dorm.,1 baño,A Estrenar,No disponible,argenprop,Buenos Aires
400000,No disponible,Calle 41 entre Av. 19 y Calle,No disponible,2 dorm.,1 baño,No disponible,3 ambientes,argenprop,Buenos Aires
430000,85000,"Calle 55 400, Piso 14",41  m² cubie.,1 dorm.,No disponible,40 años,No disponible,argenprop,Buenos Aires
350000,No disponible,Plaza Paso,No disponible,No disponible,1 baño,No disponible,Monoam.,argenprop,Buenos Aires
450000,No disponible,Calle 20 entre 32 y 33,No disponible,2 dorm.,1 baño,No disponible,3 ambientes,argenprop,Buenos Aires
600000,No disponible,"61 1100, Piso 10",No disponible,2 dorm.,No disponible,No disponible,No disponible,argenprop,Buenos Aires
400000,No disponible,"Calle 49 1000, Piso 2",45  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Buenos Aires
480000,No disponible,"56 100, Piso 5",No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Buenos Aires
380000,80000,48 600,No disponible,1 dorm.,1 baño,30 años,No disponible,argenprop,Buenos Aires
480000,No disponible,61 entre 5 y 6 500,No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Buenos Aires
420000,60000,58 11 y 1258 entre 11 y 12,No disponible,1 dorm.,1 baño,15 años,No disponible,argenprop,Buenos Aires
400000,No disponible,"Calle 115 1600, Piso 4",No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Buenos Aires
380000,No disponible,"Calle 26 1200, Piso 1",No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Buenos Aires
450000,No disponible,56  e 13 y 14 900,No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Buenos Aires
350000,90000,Torre Brumel - 56 e/ 18 y 19,30  m² cubie.,No disponible,1 baño,A Estrenar,No disponible,argenprop,Buenos Aires
400000,50000,14 e/ 57 y 58,35  m² cubie.,No disponible,1 baño,A Estrenar,No disponible,argenprop,Buenos Aires
340500,100000,22 e/ 44 y 45,30  m² cubie.,No disponible,1 baño,5 años,No disponible,argenprop,Buenos Aires
490000,No disponible,Plaza Italia y Diagonal 74,67  m² cubie.,1 dorm.,No disponible,20 años,No disponible,argenprop,Buenos Aires
630000,160000,9 e/ 59 y Avenida 60,64  m² cubie.,2 dorm.,No disponible,15 años,No disponible,argenprop,Buenos Aires
650000,60000,Plaza Matheu 100,75  m² cubie.,2 dorm.,No disponible,5 años,No disponible,argenprop,Buenos Aires
1150000,100000,Calle 68 600,100  m² cubie.,3 dorm.,No disponible,8 años,No disponible,argenprop,Buenos Aires
No disponible,No disponible,"18 e/ 51 y 53 900, Piso 4",No disponible,2 dorm.,1 baño,3 años,No disponible,argenprop,Buenos Aires
340000,50000,"61 Entre 18 Y 19 , Piso 8",32  m² cubie.,No disponible,No disponible,10 años,Monoam.,argenprop,Buenos Aires
No disponible,No disponible,"59 e/ 15 y 16 1000, Piso 3",No disponible,No disponible,1 baño,20 años,Monoam.,argenprop,Buenos Aires
570000,No disponible,"1 entre 68y69 1700, Piso PB",No disponible,2 dorm.,No disponible,50 años,3 ambientes,argenprop,Buenos Aires
420000,20000,137 1700,No disponible,2 dorm.,1 baño,A Estrenar,No disponible,argenprop,Buenos Aires
450000,No disponible,21 e/ 47 y 48 700,No disponible,1 dorm.,1 baño,30 años,No disponible,argenprop,Buenos Aires
280000,30000,Avenida Juan de Almonacid 1300,40  m² cubie.,No disponible,1 baño,15 años,No disponible,argenprop,Catamarca
390000,80000,AVENIDA CASTELLI 100,No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Chaco
300000,37000,"Molina 400, Piso PB",No disponible,1 dorm.,1 baño,10 años,No disponible,argenprop,Chaco
600000,No disponible,"Necochea 200, Piso 1",80  m² cubie.,2 dorm.,No disponible,20 años,No disponible,argenprop,Chaco
220000,18000,Seitor 1600,30  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Chaco
700000,No disponible,"Mitre 700, Piso 1",No disponible,3 dorm.,2 baños,No disponible,4 ambientes,argenprop,Chaco
390000,No disponible,"Alem 500, Piso 1",No disponible,2 dorm.,1 baño,No disponible,3 ambientes,argenprop,Chaco
280000,40000,"Ameghino 1200, Piso 2",32  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Chaco
600000,50000,"MONTEAGUDO 1000, Piso PB",65  m² cubie.,3 dorm.,No disponible,20 años,No disponible,argenprop,Chaco
400000,50000,"Av. edison 100, Piso 2",No disponible,2 dorm.,1 baño,30 años,No disponible,argenprop,Chaco
300000,33000,"SAN LORENZO 1000, Piso 1",No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Chaco
280000,40000,"Jose Maria Paz 1200, Piso 2",45  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Chaco
280000,No disponible,Fortín Loma Negra 100,45  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Chaco
450000,110000,"DONOVAN 700, Piso 2",60  m² cubie.,2 dorm.,No disponible,30 años,No disponible,argenprop,Chaco
240000,40000,"ARBO Y BLANCO 1600, Piso 1",35  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Chaco
280000,50000,"NECOCHEA 1200, Piso 3",35  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Chaco
350000,50000,"CANGALLO 1200, Piso 2",No disponible,1 dorm.,1 baño,3 años,No disponible,argenprop,Chaco
180000,No disponible,Lisandro de la Torre 2500,No disponible,No disponible,No disponible,10 años,Monoam.,argenprop,Chaco
240000,No disponible,"AV LAS HERAS 1100, Piso 1",No disponible,2 dorm.,1 baño,6 años,No disponible,argenprop,Chaco
620000,No disponible,Marmol al 600,46  m² cubie.,1 dorm.,No disponible,A Estrenar,No disponible,argenprop,Chaco
300000,No disponible,Marmol  al 600,No disponible,No disponible,1 baño,4 años,Monoam.,argenprop,Chaco
350000,65000,Departamento en alquiler Av. Alberdi al 1400,39  m² cubie.,1 dorm.,No disponible,6 años,No disponible,argenprop,Chaco
390000,55000,Roldan  al 400,36  m² cubie.,1 dorm.,No disponible,6 años,No disponible,argenprop,Chaco
170000,No disponible,"Pasaje Caracas 100, Piso 1",No disponible,No disponible,No disponible,No disponible,Monoam.,argenprop,Chaco
320000,50000,"ILLIA ARTURO 600, Piso 2",50  m² cubie.,1 dorm.,No disponible,35 años,No disponible,argenprop,Chaco
330000,25000,"ECHEVERRIA 900, Piso 2",40  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Chaco
330000,30000,"ARBO Y BLANCO 300, Piso 2",40  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Chaco
200000,30000,"Mármol 1000, Piso 1",25  m² cubie.,No disponible,1 baño,No disponible,Monoam.,argenprop,Chaco
400000,No disponible,"LA FLORIDA 100, Piso P.B.",55  m² cubie.,2 dorm.,1 baño,No disponible,No disponible,argenprop,Chaco
320000,No disponible,"AV. CASTELLI 100, Piso P.B.",50  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Chaco
140000,20000,"PARODI 200, Piso P.B.",20  m² cubie.,No disponible,1 baño,No disponible,Monoam.,argenprop,Chaco
350000,No disponible,"SAN BERNARDO 2100, Piso 2",70  m² cubie.,3 dorm.,No disponible,45 años,No disponible,argenprop,Chaco
550000,50000,"SANTIAGO DEL ESTERO 200, Piso 2",60  m² cubie.,2 dorm.,1 baño,No disponible,No disponible,argenprop,Chaco
200000,No disponible,Echeverria 1500,No disponible,No disponible,1 baño,No disponible,Monoam.,argenprop,Chaco
450000,No disponible,"DONOVAN 1200, Piso P.B.",70  m² cubie.,2 dorm.,1 baño,No disponible,No disponible,argenprop,Chaco
380000,50000,"Liniers 700, Piso 1",35  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Chaco
500000,No disponible,"JULIO A ROCA 700, Piso P.B.",55  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Chaco
500000,No disponible,"JULIO A ROCA 700, Piso P.B.",55  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Chaco
550000,No disponible,"ECHEVERRIA 300, Piso P.A.",65  m² cubie.,2 dorm.,1 baño,No disponible,No disponible,argenprop,Chaco
250000,No disponible,Obligado 500,No disponible,2 dorm.,1 baño,No disponible,3 ambientes,argenprop,Chaco
380000,70000,"WILDE 500, Piso 4",No disponible,No disponible,No disponible,No disponible,Monoam.,argenprop,Chaco
300000,No disponible,"Franklin 700, Piso 6",26  m² cubie.,No disponible,1 baño,10 años,No disponible,argenprop,Chaco
280000,No disponible,"Cervantes 200, Piso 1",No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Chaco
650000,200000,Av. Rivadavia y Formosa,55  m² cubie.,1 dorm.,No disponible,A Estrenar,No disponible,argenprop,Chaco
500000,75000,Av. 25 de Mayo 1300,60  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Chaco
160000,40000,GARCIA MEROU 200,55  m² cubie.,2 dorm.,No disponible,35 años,No disponible,argenprop,Chaco
650000,No disponible,AVALOS 900,110  m² cubie.,2 dorm.,No disponible,30 años,No disponible,argenprop,Chaco
250000,No disponible,AV HERNANDARIAS 700,40  m² cubie.,1 dorm.,No disponible,40 años,No disponible,argenprop,Chaco
450000,No disponible,"JOSE M. PAZ 2200, Piso P.B.",70  m² cubie.,1 dorm.,No disponible,A Estrenar,No disponible,argenprop,Chaco
350000,No disponible,"JOSE MARIA PAZ 2200, Piso P.A.",55  m² cubie.,2 dorm.,No disponible,A Estrenar,No disponible,argenprop,Chaco
450000,No disponible,"PATIÑO INSPECTOR 100, Piso E.P.",75  m² cubie.,2 dorm.,No disponible,No disponible,3 ambientes,argenprop,Chaco
No disponible,No disponible,"Madre Francisca Rubatto 3100, Piso PB",38  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Cordoba
800000,No disponible,Bv san juan 200,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Cordoba
790000,No disponible,Buenos Aires 800,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Cordoba
550000,80000,"Chacabuco 1200, Piso 10",45  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Cordoba
900000,120000,"Bv Chacabuco 600, Piso 14",50  m² cubie.,2 dorm.,No disponible,10 años,No disponible,argenprop,Cordoba
650000,No disponible,Buenos aires 500,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Cordoba
480000,110000,"Obispo Trejo 1300, Piso 2",40  m² cubie.,1 dorm.,No disponible,12 años,No disponible,argenprop,Cordoba
490000,No disponible,"Fray Mamerto Esquiú 400, Piso 2",No disponible,1 dorm.,1 baño,No disponible,No disponible,argenprop,Cordoba
755000,No disponible,Buenos Aires 1200,67  m² cubie.,2 dorm.,No disponible,35 años,No disponible,argenprop,Cordoba
370000,55000,"Caseros 2900, Piso 1",45  m² cubie.,1 dorm.,No disponible,8 años,No disponible,argenprop,Cordoba
485000,50000,"Independencia 1400, Piso 2",48  m² cubie.,1 dorm.,No disponible,22 años,No disponible,argenprop,Cordoba
360000,25000,"Esmeralda 400, Piso 2",46  m² cubie.,1 dorm.,No disponible,1 año,No disponible,argenprop,Cordoba
290000,No disponible,"Mariano Fragueiro 2200, Piso 1",No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Cordoba
770000,No disponible,Obispo oro 400,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Cordoba
690000,120000,"Bv Pres Arturo Illia 300, Piso 2",No disponible,2 dorm.,2 baños,No disponible,5 ambientes,argenprop,Cordoba
300000,No disponible,"Avenida Leandro N. Alem 900, Piso PB",30  m² cubie.,No disponible,No disponible,No disponible,No disponible,argenprop,Cordoba
800000,201000,"Dean Funes 1100, Piso 1",85  m² cubie.,3 dorm.,2 baños,No disponible,No disponible,argenprop,Cordoba
600000,180000,BV. JUAN DOMINGO PERON 1100,65  m² cubie.,2 dorm.,1 baño,No disponible,No disponible,argenprop,Cordoba
300000,45000,Obispo Salguero 100,No disponible,No disponible,1 baño,No disponible,Monoam.,argenprop,Cordoba
450000,No disponible,"San Jose De Calasanz 300, Piso 3",No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Cordoba
500000,No disponible,"HUMAUACA 100, Piso 1",No disponible,2 dorm.,1 baño,No disponible,3 ambientes,argenprop,Cordoba
700000,30000,MARCELO T DE ALVEAR 900,No disponible,3 dorm.,2 baños,No disponible,4 ambientes,argenprop,Cordoba
750000,158000,"Ituzaingo 800, Piso 8",65  m² cubie.,2 dorm.,No disponible,10 años,No disponible,argenprop,Cordoba
680000,200000,"LIMA 1600, Piso 5",No disponible,2 dorm.,1 baño,A Estrenar,No disponible,argenprop,Cordoba
450000,16000,"AV COLON 5000, Piso 3",No disponible,1 dorm.,1 baño,A Estrenar,No disponible,argenprop,Cordoba
650000,70000,"Parana 500, Piso 7",55  m² cubie.,2 dorm.,No disponible,42 años,No disponible,argenprop,Cordoba
420000,160000,"24 de septiembre 1500, Piso 5",45  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Cordoba
500000,120000,"Bv Chacabuco 1000, Piso 12",40  m² cubie.,1 dorm.,No disponible,15 años,No disponible,argenprop,Cordoba
500000,120000,"Esposos Curie 1300, Piso 4",40  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Cordoba
450000,90000,"Lima 1900, Piso 5",50  m² cubie.,1 dorm.,No disponible,15 años,No disponible,argenprop,Cordoba
500000,No disponible,"ITUZAINGO 1100, Piso 1",No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Cordoba
600000,75000,"Av. Santa Fe 300, Piso 5",45  m² cubie.,2 dorm.,No disponible,10 años,No disponible,argenprop,Cordoba
720000,205000,"Hipolito Irigoyen 300, Piso 8",100  m² cubie.,2 dorm.,No disponible,40 años,No disponible,argenprop,Cordoba
400000,No disponible,"ENFERMERA CLERMONT 300, Piso 3",No disponible,1 dorm.,1 baño,15 años,No disponible,argenprop,Cordoba
650000,120000,"Obispo Trejo 1200, Piso 7",No disponible,1 dorm.,1 baño,No disponible,No disponible,argenprop,Cordoba
650000,No disponible,"Humberto Primo 300, Piso 1",100  m² cubie.,3 dorm.,No disponible,30 años,No disponible,argenprop,Cordoba
290000,38000,Wenceslao Tejerina 2200,No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Cordoba
400000,No disponible,"Pedro Echagüe 3100, Piso PB",No disponible,2 dorm.,1 baño,No disponible,2 ambientes,argenprop,Cordoba
850000,150000,"San Lorenzo 100, Piso 8",85  m² cubie.,2 dorm.,No disponible,15 años,No disponible,argenprop,Cordoba
1300000,250000,"Colon 400, Piso 11",55  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Cordoba
1700000,760000,"Obispo Salguero 800, Piso 8",280  m² cubie.,3 dorm.,No disponible,12 años,No disponible,argenprop,Cordoba
550000,100000,"JUJUY 1452 1400, Piso 13",No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Cordoba
730000,No disponible,Bv. San Juan 200,80  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Cordoba
900000,280000,Chacabuco 100,130  m² cubie.,3 dorm.,3 baños,No disponible,No disponible,argenprop,Cordoba
750000,90000,"Poeta Lugones 100, Piso 12",50  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Cordoba
650000,103000,"Bv Illia 300, Piso 2",43  m² cubie.,1 dorm.,No disponible,25 años,No disponible,argenprop,Cordoba
400000,35000,"Manuel Estrada 100, Piso 5",30  m² cubie.,1 dorm.,No disponible,44 años,No disponible,argenprop,Cordoba
380000,67000,"Mariano Fragueiro 1400, Piso 3",40  m² cubie.,1 dorm.,No disponible,14 años,No disponible,argenprop,Cordoba
350000,No disponible,"Piedra Pintada 1200, Piso 1",42  m² cubie.,2 dorm.,1 baño,No disponible,No disponible,argenprop,Cordoba
390000,70780,Ituzaingo 400,40  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Cordoba
850000,No disponible,9 De Julio 1200,110  m² cubie.,4 dorm.,4 baños,No disponible,No disponible,argenprop,Corrientes
400000,No disponible,Belgrano 2400,38  m² cubie.,1 dorm.,No disponible,6 años,No disponible,argenprop,Corrientes
550000,No disponible,Belgrano 500,No disponible,2 dorm.,1 baño,No disponible,3 ambientes,argenprop,Corrientes
800000,140000,"9 De Julio 1200, Piso 8",No disponible,3 dorm.,2 baños,25 años,No disponible,argenprop,Corrientes
650000,50000,Bolívar 200,10  m² cubie.,3 dorm.,1 baño,No disponible,No disponible,argenprop,Corrientes
300000,No disponible,"Sourigues 100, Piso 1",35  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Entre Rios
420000,No disponible,GOUCHON 173 ENTRE 3 DE FEBRERO Y LAVALLE,No disponible,1 dorm.,1 baño,A Estrenar,No disponible,argenprop,Entre Rios
580000,105000,Complejo Jardines de Lastenia,88  m² cubie.,3 dorm.,No disponible,7 años,No disponible,argenprop,Jujuy
700000,120000,Cacique Mariano Rosas 100,"79,80  m² cubie.",2 dorm.,No disponible,25 años,No disponible,argenprop,La Pampa
450000,No disponible,Patricias Mendocinas 2300,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Mendoza
1037700,No disponible,MARTINEZ DE ROSAS 45 100,90  m² cubie.,2 dorm.,No disponible,No disponible,5 ambientes,argenprop,Mendoza
300000,25000,General Paz 400,No disponible,1 dorm.,No disponible,No disponible,No disponible,argenprop,Mendoza
800000,No disponible,NICOLAS AVELLANEDA 500,No disponible,3 dorm.,3 baños,No disponible,No disponible,argenprop,Mendoza
450000,No disponible,Callejón Lemos 500,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Mendoza
430000,15000,"Jose Federico Moreno 1100, Piso PB",80  m² cubie.,No disponible,No disponible,45 años,Monoam.,argenprop,Mendoza
430000,20000,Moreno 1100,No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Mendoza
350000,45000,Patricias Mendocinas Y PEDRO MOLINA,No disponible,1 dorm.,1 baño,No disponible,No disponible,argenprop,Mendoza
634150,No disponible,Roque saenz peña,45  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Mendoza
1960100,300000,Julio Argentino Roca 100,No disponible,3 dorm.,5 baños,20 años,No disponible,argenprop,Mendoza
510000,60000,Coronel Moldes 800,45  m² cubie.,1 dorm.,No disponible,9 años,No disponible,argenprop,Mendoza
380000,No disponible,LA RIOJA,45  m² cubie.,1 dorm.,No disponible,7 años,No disponible,argenprop,Mendoza
1729500,No disponible,MARIANO MORENO,No disponible,2 dorm.,2 baños,A Estrenar,No disponible,argenprop,Mendoza
700000,90000,Calle 25 de Mayo y Godoy Cruz,140  m² cubie.,3 dorm.,No disponible,30 años,No disponible,argenprop,Mendoza
650000,100000,ROQUE SAENZ PEÑA,70  m² cubie.,1 dorm.,No disponible,A Estrenar,No disponible,argenprop,Mendoza
634150,20000,DR.CARRILLO,72  m² cubie.,2 dorm.,No disponible,3 años,No disponible,argenprop,Mendoza
1400000,No disponible,Francisco J. Moyano,120  m² cubie.,3 dorm.,No disponible,A Estrenar,No disponible,argenprop,Mendoza
691800,100000,Edificio Presidente Recoleta,45  m² cubie.,1 dorm.,No disponible,15 años,No disponible,argenprop,Mendoza
780000,No disponible,9 DE JULIO CASI PEATONAL,60  m² cubie.,2 dorm.,No disponible,10 años,No disponible,argenprop,Mendoza
550000,No disponible,CALLE LAVALLE,60  m² cubie.,2 dorm.,No disponible,40 años,No disponible,argenprop,Mendoza
691800,90000,Patricias Mendocinas,65  m² cubie.,2 dorm.,No disponible,10 años,No disponible,argenprop,Mendoza
670000,60000,"OLASCOAGA , Piso PB",75  m² cubie.,2 dorm.,No disponible,20 años,No disponible,argenprop,Mendoza
450000,No disponible,ENTRE RIOS,75  m² cubie.,2 dorm.,No disponible,50 años,No disponible,argenprop,Mendoza
35000,34000,"Buenos Aires , Piso 4",60  m² cubie.,1 dorm.,No disponible,2025 años,No disponible,argenprop,Mendoza
800000,No disponible,"San Lorenzo , Piso 0",75  m² cubie.,2 dorm.,No disponible,2025 años,No disponible,argenprop,Mendoza
650000,200000,Junín  20,No disponible,2 dorm.,2 baños,14 años,No disponible,argenprop,Mendoza
400000,No disponible,"Ituzaingo 100, Piso 0",64  m² cubie.,2 dorm.,No disponible,2025 años,No disponible,argenprop,Mendoza
275000,25900,Cordoba 300,25  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Mendoza
922400,No disponible,Avenida Colón 700,70  m² cubie.,2 dorm.,No disponible,25 años,No disponible,argenprop,Mendoza
1671850,50000,Avenida España 700,220  m² cubie.,3 dorm.,No disponible,45 años,No disponible,argenprop,Mendoza
922400,50000,Avenida España 700,120  m² cubie.,3 dorm.,No disponible,45 años,No disponible,argenprop,Mendoza
1270000,No disponible,"Paso de los Andes 200, Piso 0",70  m² cubie.,2 dorm.,No disponible,2025 años,No disponible,argenprop,Mendoza
420000,60000,Huarpes 100,37  m² cubie.,1 dorm.,No disponible,16 años,No disponible,argenprop,Mendoza
900000,No disponible,"Necochea 473, Mendoza, 100",95  m² cubie.,3 dorm.,No disponible,8 años,No disponible,argenprop,Mendoza
500000,90000,Avenida San Martín y Peatonal Sarmiento 1000,55  m² cubie.,2 dorm.,No disponible,25 años,No disponible,argenprop,Mendoza
461200,30000,"Rioja 1100, Piso 3",60  m² cubie.,1 dorm.,No disponible,2025 años,No disponible,argenprop,Mendoza
500000,No disponible,"Ituzaingo 2800, Piso 0",No disponible,2 dorm.,1 baño,2025 años,No disponible,argenprop,Mendoza
1037700,No disponible,Mariano Moreno 400,"90,50  m² cubie.",2 dorm.,No disponible,4 años,No disponible,argenprop,Mendoza
900000,110000,25 de Mayo 1200,85  m² cubie.,2 dorm.,No disponible,5 años,No disponible,argenprop,Mendoza
1153000,200000,Espejo 100,175  m² cubie.,6 dorm.,No disponible,52 años,No disponible,argenprop,Mendoza
550000,20000,Patricias mendocinas 2200,74  m² cubie.,3 dorm.,No disponible,35 años,No disponible,argenprop,Mendoza
580000,50000,Olegario Andrade 200,65  m² cubie.,1 dorm.,No disponible,5 años,No disponible,argenprop,Mendoza
595000,92000,Mitre 700,50  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Mendoza
600000,No disponible,"PATRICIAS MENDOCINAS , Piso 2",120  m² cubie.,3 dorm.,No disponible,2025 años,No disponible,argenprop,Mendoza
320000,9500,Olascoaga 700,35  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Mendoza
480000,53000,Avenida España 1100,65  m² cubie.,1 dorm.,No disponible,52 años,No disponible,argenprop,Mendoza
1153000,200000,Francisco J. Moyano 1500,"83,12  m² cubie.",2 dorm.,No disponible,19 años,No disponible,argenprop,Mendoza
1383600,300000,Coronel Rodríguez 1000,"98,76  m² cubie.",2 dorm.,No disponible,15 años,No disponible,argenprop,Mendoza
600000,82000,Avenida España 900,42  m² cubie.,1 dorm.,No disponible,19 años,No disponible,argenprop,Mendoza
600000,No disponible,Maipú 100,70  m² cubie.,2 dorm.,No disponible,35 años,No disponible,argenprop,Mendoza
300000,No disponible,Bustamante 3000,45  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Misiones
670000,170000,"Junin 2000, Piso 9",93  m² cubie.,3 dorm.,2 baños,No disponible,No disponible,argenprop,Misiones
700000,No disponible,"FELIX DE AZARA 2000, Piso 6",63  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Misiones
300000,No disponible,"Francisco De Haro 3100, Piso 3",65  m² cubie.,3 dorm.,1 baño,No disponible,No disponible,argenprop,Misiones
1250000,No disponible,"Departamento céntrico en alquiler, Posadas",139  m² cubie.,3 dorm.,No disponible,12 años,No disponible,argenprop,Misiones
1100000,No disponible,"Depto. de 2 dormitorios, con cochera Edificio Puerta de Alcalá 21D",97  m² cubie.,2 dorm.,No disponible,A Estrenar,No disponible,argenprop,Misiones
680000,No disponible,"Departamento de 1 dormitorio amoblado, Posadas",No disponible,1 dorm.,1 baño,A Estrenar,No disponible,argenprop,Misiones
450000,No disponible,Edif. JK,50  m² cubie.,No disponible,1 baño,A Estrenar,No disponible,argenprop,Misiones
300000,No disponible,Av. Uruguay y Av. Buchardo,60  m² cubie.,1 dorm.,No disponible,A Estrenar,No disponible,argenprop,Misiones
900000,No disponible,"Beato Roque González 800, Piso 11",65  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Misiones
950000,No disponible,Av. Mitre,70  m² cubie.,3 dorm.,No disponible,A Estrenar,No disponible,argenprop,Misiones
